invoice_id,invoice_type,customer_id,supplier_id,invoice_date,due_date,currency,net_amount,tax_amount,gross_amount,gross_amount_gbp,cost_centre_code,status
SI-2023-01211,SALES,C2019,,2023-12-08,2024-03-07,EUR,12308.15,0.0,12308.15,10003.4,CC220,paid
SI-2023-01212,SALES,C2018,,13/12/2023,2024-01-27,EUR,42207.91,0.0,42207.91,34476.9,CC220,PAID 
SI-2023-01213,SALES,C2060,,22-Dec-2023,2024-01-21,EUR,3824.09,0.0,3824.09,3179.47,CC220,PAID
SI-2023-01214,SALES,C2000,,2023-12-15,2024-01-29,GBP,11437.69,2287.54,13725.23,13725.23,CC200,Paid
SI-2023-01215,SALES,C2008,,22/12/2023,2024-02-20,EUR,9279.27,0.0,9279.27,7715.09,CC220,paid
SI-2023-01216,SALES,C2047,,11-Dec-2023,2023-12-25,GBP,5315.51,1063.1,6378.61,6378.61,CC200,PAID 
SI-2023-01217,SALES,C2055,,2023-12-12,2024-03-11,GBP,6353.09,1270.62,7623.71,7623.71,CC200,PAID
SI-2023-01218,SALES,C2057,,29/12/2023,2024-03-28,USD,11625.12,0.0,11625.12,8472.47,CC220,Paid
SI-2023-01219,SALES,C2008,,26-Dec-2023,2024-02-24,EUR,18931.71,0.0,18931.71,15738.16,CC220,paid
SI-2023-01220,SALES,C2056,,2023-12-29,2024-03-28,GBP,8134.02,1626.8,9760.82,9760.82,CC210,PAID 
PI-2023-00825,PURCHASE,,S3009,11/12/2023,2024-01-10,GBP,21391.12,4278.22,25669.34,25669.34,CC300,PAID
PI-2023-00826,PURCHASE,,S3002,01-Dec-2023,2024-01-30,EUR,719.9,0.0,719.9,585.15,CC600,Paid
PI-2023-00827,PURCHASE,,S3036,2023-12-08,2024-02-06,GBP,2308.19,461.64,2769.83,2769.83,CC500,paid
PI-2023-00828,PURCHASE,,S3006,08/12/2023,2024-01-07,EUR,1115.21,0.0,1115.21,906.38,CC200,PAID 
PI-2023-00829,PURCHASE,,S3006,29-Dec-2023,2024-01-28,EUR,13911.48,0.0,13911.48,11545.01,CC400,PAID
PI-2023-00830,PURCHASE,,S3027,2023-12-08,2023-12-22,EUR,1492.32,0.0,1492.32,1212.88,CC210,Paid
PI-2023-00831,PURCHASE,,S3014,28/12/2023,2024-01-11,GBP,10825.97,2165.19,12991.16,12991.16,CC400,paid
PI-2023-00832,PURCHASE,,S3019,25-Dec-2023,2024-01-24,EUR,3657.31,0.0,3657.31,3041.78,CC400,PAID 
PI-2023-00833,PURCHASE,,S3019,2023-12-29,2024-01-28,EUR,1173.2,0.0,1173.2,973.63,CC600,PAID
PI-2023-00834,PURCHASE,,S3029,07/12/2023,2024-01-06,EUR,4003.2,0.0,4003.2,3245.19,CC100,Paid
PI-2023-00835,PURCHASE,,S3019,01-Dec-2023,2023-12-31,EUR,3835.19,0.0,3835.19,3117.32,CC500,paid
PI-2023-00836,PURCHASE,,S3015,2023-12-28,2024-01-27,EUR,481.59,0.0,481.59,399.43,CC400,PAID 
PI-2023-00837,PURCHASE,,S3038,01/12/2023,2023-12-31,GBP,3591.54,718.31,4309.85,4309.85,CC300,PAID
PI-2023-00838,PURCHASE,,S3030,20-Dec-2023,2024-01-19,GBP,499.54,99.91,599.45,599.45,CC400,Paid
PI-2023-00839,PURCHASE,,S3036,2023-12-01,2024-01-30,GBP,1928.92,385.78,2314.7,2314.7,CC100,paid
PI-2023-00840,PURCHASE,,S3043,08/12/2023,2023-12-22,EUR,9311.66,0.0,9311.66,7568.01,CC300,PAID 
PI-2023-00841,PURCHASE,,S3009,15-Dec-2023,2024-01-14,GBP,1046.02,209.2,1255.22,1255.22,CC210,PAID
PI-2023-00842,PURCHASE,,S3039,2023-12-07,2024-01-06,GBP,2544.88,508.98,3053.86,3053.86,CC220,Paid
PI-2023-00843,PURCHASE,,S3014,21/12/2023,2024-01-04,GBP,7503.89,1500.78,9004.67,9004.67,CC300,paid
PI-2023-00844,PURCHASE,,S3013,22-Dec-2023,2024-01-05,GBP,1409.05,281.81,1690.86,1690.86,CC500,PAID 
PI-2023-00845,PURCHASE,,S3028,2023-12-29,2024-01-28,GBP,1616.51,323.3,1939.81,1939.81,CC100,PAID
PI-2023-00846,PURCHASE,,S3040,01/12/2023,2023-12-15,EUR,21503.31,0.0,21503.31,17478.34,CC300,Paid
PI-2023-00847,PURCHASE,,S3030,08-Dec-2023,2024-01-07,GBP,25015.34,5003.07,30018.41,30018.41,CC300,paid
PI-2023-00848,PURCHASE,,S3011,2023-12-19,2024-02-17,EUR,8869.9,0.0,8869.9,7324.57,CC100,PAID 
PI-2023-00849,PURCHASE,,S3026,01/12/2023,2023-12-31,GBP,1178.53,235.71,1414.24,1414.24,CC200,PAID
PI-2023-00850,PURCHASE,,S3036,15-Dec-2023,2024-02-13,GBP,11691.28,2338.26,14029.54,14029.54,CC200,Paid
PI-2023-00851,PURCHASE,,S3007,2023-12-15,2024-01-14,EUR,1027.76,0.0,1027.76,841.56,CC500,paid
PI-2023-00852,PURCHASE,,S3042,21/12/2023,2024-01-20,GBP,8339.73,1667.95,10007.68,10007.68,CC400,PAID 
PI-2023-00853,PURCHASE,,S3004,01-Dec-2023,2023-12-31,GBP,5472.23,1094.45,6566.68,6566.68,CC300,PAID
PI-2023-00854,PURCHASE,,S3027,2023-12-11,2023-12-25,EUR,14278.58,0.0,14278.58,11650.48,CC400,Paid
PI-2023-00855,PURCHASE,,S3012,01/12/2023,2023-12-31,GBP,9391.06,1878.21,11269.27,11269.27,CC300,paid
PI-2023-00856,PURCHASE,,S3009,15-Dec-2023,2024-01-14,GBP,946.39,189.28,1135.67,1135.67,CC400,PAID 
PI-2023-00857,PURCHASE,,S3005,2023-12-06,2024-01-20,GBP,1394.56,278.91,1673.47,1673.47,CC200,PAID
PI-2023-00858,PURCHASE,,S3004,11/12/2023,2024-01-10,GBP,1959.09,391.82,2350.91,2350.91,CC210,Paid
PI-2023-00859,PURCHASE,,S3026,29-Dec-2023,2024-01-28,GBP,1430.79,286.16,1716.95,1716.95,CC210,paid
PI-2023-00860,PURCHASE,,S3014,2023-12-13,2023-12-27,GBP,8533.22,1706.64,10239.86,10239.86,CC400,PAID 
PI-2023-00861,PURCHASE,,S3019,28/12/2023,2024-01-27,EUR,9575.05,0.0,9575.05,7941.47,CC300,PAID
PI-2023-00862,PURCHASE,,S3044,08-Dec-2023,2024-02-06,EUR,3212.42,0.0,3212.42,2610.88,CC400,Paid
PI-2023-00863,PURCHASE,,S3035,2023-12-05,2023-12-19,EUR,10938.85,0.0,10938.85,8806.28,CC400,paid
PI-2023-00864,PURCHASE,,S3025,01/12/2023,2023-12-31,EUR,1186.35,0.0,1186.35,964.29,CC210,PAID 
SI-2024-01221,SALES,C2054,,24-Jan-2024,2024-02-23,GBP,12118.13,2423.63,14541.76,14541.76,CC210,PAID
SI-2024-01222,SALES,C2040,,2024-01-09,2024-02-08,GBP,8325.56,1665.11,9990.67,9990.67,CC200,Paid
SI-2024-01223,SALES,C2012,,19/01/2024,2024-03-19,EUR,44466.07,0.0,44466.07,36629.9,CC220,paid
SI-2024-01224,SALES,C2010,,03-Jan-2024,2024-02-02,GBP,7750.15,1550.03,9300.18,9300.18,CC200,PAID 
SI-2024-01225,SALES,C2029,,2024-01-31,2024-04-30,EUR,41934.08,0.0,41934.08,34890.16,CC220,PAID
SI-2024-01226,SALES,C2050,,16/01/2024,2024-02-15,USD,2670.86,0.0,2670.86,1944.97,CC220,Paid
SI-2024-01227,SALES,C2032,,12-Jan-2024,2024-02-11,GBP,25302.6,5060.52,30363.12,30363.12,CC200,paid
SI-2024-01228,SALES,C2013,,2024-01-05,2024-02-19,GBP,3065.34,613.07,3678.41,3678.41,CC200,PAID 
SI-2024-01229,SALES,C2031,,17/01/2024,2024-03-17,GBP,4777.84,955.57,5733.41,5733.41,CC210,PAID
SI-2024-01230,SALES,C2023,,01-Jan-2024,2024-01-31,GBP,11845.7,2369.14,14214.84,14214.84,CC200,Paid
SI-2024-01231,SALES,C2043,,2024-01-19,2024-02-18,EUR,5746.67,0.0,5746.67,4733.95,CC220,paid
SI-2024-01232,SALES,C2013,,15/01/2024,2024-02-29,GBP,6255.85,1251.17,7507.02,7507.02,CC200,PAID 
SI-2024-01233,SALES,C2056,,22-Jan-2024,2024-04-21,GBP,16894.52,3378.9,20273.42,20273.42,CC210,PAID
SI-2024-01234,SALES,C2031,,2024-01-19,2024-03-19,GBP,3800.98,760.2,4561.18,4561.18,CC210,Paid
SI-2024-01235,SALES,C2034,,11/01/2024,2024-01-25,EUR,5863.19,0.0,5863.19,4827.81,CC220,paid
SI-2024-01236,SALES,C2038,,10-Jan-2024,2024-02-09,GBP,10455.79,2091.16,12546.95,12546.95,CC200,PAID 
SI-2024-01237,SALES,C2024,,2024-01-17,2024-02-16,GBP,5549.61,1109.92,6659.53,6659.53,CC210,PAID
SI-2024-01238,SALES,C2060,,29/01/2024,2024-02-28,EUR,8271.44,0.0,8271.44,6893.13,CC220,Paid
SI-2024-01239,SALES,C2037,,19-Jan-2024,2024-02-18,USD,7026.68,0.0,7026.68,5160.44,CC220,paid
SI-2024-01240,SALES,C2013,,2024-01-19,2024-03-04,GBP,11975.84,2395.17,14371.01,14371.01,CC200,PAID 
SI-2024-01241,SALES,C2024,,19/01/2024,2024-02-18,GBP,7946.06,1589.21,9535.27,9535.27,CC210,PAID
SI-2024-01242,SALES,C2013,,26-Jan-2024,2024-03-11,GBP,10984.26,2196.85,13181.11,13181.11,CC200,Paid
SI-2024-01243,SALES,C2022,,2024-01-02,2024-02-01,GBP,7762.99,1552.6,9315.59,9315.59,CC210,paid
SI-2024-01244,SALES,C2023,,29/01/2024,2024-02-28,GBP,41202.21,8240.44,49442.65,49442.65,CC200,PAID 
SI-2024-01245,SALES,C2002,,04-Jan-2024,2024-03-04,EUR,5807.29,0.0,5807.29,4786.26,CC220,PAID
SI-2024-01246,SALES,C2009,,2024-01-30,2024-04-29,GBP,5893.34,1178.67,7072.01,7072.01,CC200,Paid
SI-2024-01247,SALES,C2057,,12/01/2024,2024-04-11,USD,7663.59,0.0,7663.59,5529.43,CC220,paid
SI-2024-01248,SALES,C2036,,15-Jan-2024,2024-02-14,GBP,3812.66,762.53,4575.19,4575.19,CC200,PAID 
SI-2024-01249,SALES,C2043,,2024-01-12,2024-02-11,EUR,3863.1,0.0,3863.1,3185.66,CC220,PAID
SI-2024-01250,SALES,C2060,,19/01/2024,2024-02-18,EUR,5501.29,0.0,5501.29,4531.81,CC220,Paid
SI-2024-01251,SALES,C2046,,19-Jan-2024,2024-03-19,GBP,3131.77,626.35,3758.12,3758.12,CC200,paid
SI-2024-01252,SALES,C2038,,2024-01-17,2024-02-16,GBP,13441.9,2688.38,16130.28,16130.28,CC200,PAID 
SI-2024-01253,SALES,C2038,,19/01/2024,2024-02-18,GBP,5017.5,1003.5,6021.0,6021.0,CC200,PAID
SI-2024-01254,SALES,C2013,,16-Jan-2024,2024-03-01,GBP,24312.4,4862.48,29174.88,29174.88,CC200,Paid
SI-2024-01255,SALES,C2005,,2024-01-01,2024-01-31,EUR,17168.27,0.0,17168.27,14275.49,CC220,paid
SI-2024-01256,SALES,C2020,,26/01/2024,2024-03-11,GBP,18338.24,3667.65,22005.89,22005.89,CC210,PAID 
SI-2024-01257,SALES,C2015,,15-Jan-2024,2024-03-15,GBP,3898.76,779.75,4678.51,4678.51,CC210,PAID
SI-2024-01258,SALES,C2000,,2024-01-04,2024-02-18,GBP,5085.44,1017.09,6102.53,6102.53,CC200,Paid
SI-2024-01259,SALES,C2058,,02/01/2024,2024-04-01,EUR,6191.19,0.0,6191.19,5147.9,CC220,paid
SI-2024-01260,SALES,C2056,,05-Jan-2024,2024-04-04,GBP,23758.02,4751.6,28509.62,28509.62,CC210,PAID 
SI-2024-01261,SALES,C2044,,2024-01-29,2024-03-29,GBP,2755.66,551.13,3306.79,3306.79,CC200,PAID
SI-2024-01262,SALES,C2012,,02/01/2024,2024-03-02,EUR,11284.81,0.0,11284.81,9383.18,CC220,Paid
SI-2024-01263,SALES,C2039,,19-Jan-2024,2024-02-02,EUR,11468.71,0.0,11468.71,9447.6,CC220,paid
SI-2024-01264,SALES,C2042,,2024-01-10,2024-03-10,GBP,5094.69,1018.94,6113.63,6113.63,CC210,PAID 
SI-2024-01265,SALES,C2034,,12/01/2024,2024-01-26,EUR,17932.51,0.0,17932.51,14787.85,CC220,PAID
SI-2024-01266,SALES,C2001,,19-Jan-2024,2024-02-18,USD,14573.11,0.0,14573.11,10702.58,CC220,Paid
SI-2024-01267,SALES,C2046,,2024-01-12,2024-03-12,GBP,10009.6,2001.92,12011.52,12011.52,CC200,paid
SI-2024-01268,SALES,C2028,,30/01/2024,2024-02-13,GBP,6819.21,1363.84,8183.05,8183.05,CC200,PAID 
SI-2024-01269,SALES,C2053,,12-Jan-2024,2024-02-11,GBP,10871.59,2174.32,13045.91,13045.91,CC200,PAID
SI-2024-01270,SALES,C2017,,2024-01-24,2024-03-09,EUR,12200.36,0.0,12200.36,10100.95,CC220,Paid
PI-2024-00865,PURCHASE,,S3009,24/01/2024,2024-02-23,GBP,10661.02,2132.2,12793.22,12793.22,CC400,paid
PI-2024-00866,PURCHASE,,S3006,12-Jan-2024,2024-02-11,EUR,18636.12,0.0,18636.12,15368.07,CC400,PAID 
PI-2024-00867,PURCHASE,,S3019,2024-01-29,2024-02-28,EUR,9285.46,0.0,9285.46,7738.18,CC300,PAID
PI-2024-00868,PURCHASE,,S3013,16/01/2024,2024-01-30,GBP,2942.06,588.41,3530.47,3530.47,CC300,Paid
PI-2024-00869,PURCHASE,,S3024,12-Jan-2024,2024-02-26,EUR,1540.59,0.0,1540.59,1270.43,CC400,paid
PI-2024-00870,PURCHASE,,S3030,2024-01-05,2024-02-04,GBP,24988.17,4997.63,29985.8,29985.8,CC300,PAID 
PI-2024-00871,PURCHASE,,S3022,16/01/2024,2024-03-16,EUR,2920.28,0.0,2920.28,2412.33,CC100,PAID
PI-2024-00872,PURCHASE,,S3038,19-Jan-2024,2024-02-18,GBP,580.09,116.02,696.11,696.11,CC100,Paid
PI-2024-00873,PURCHASE,,S3000,2024-01-29,2024-02-28,GBP,3024.97,604.99,3629.96,3629.96,CC400,paid
PI-2024-00874,PURCHASE,,S3033,24/01/2024,2024-03-24,GBP,2097.25,419.45,2516.7,2516.7,CC500,PAID 
PI-2024-00875,PURCHASE,,S3026,19-Jan-2024,2024-02-18,GBP,3753.55,750.71,4504.26,4504.26,CC400,PAID
PI-2024-00876,PURCHASE,,S3037,2024-01-29,2024-02-28,USD,11286.81,0.0,11286.81,8415.73,CC300,Paid
PI-2024-00877,PURCHASE,,S3007,29/01/2024,2024-02-28,EUR,6510.24,0.0,6510.24,5425.41,CC400,paid
PI-2024-00878,PURCHASE,,S3020,03-Jan-2024,2024-02-02,USD,604.81,0.0,604.81,439.53,CC300,PAID 
PI-2024-00879,PURCHASE,,S3018,2024-01-09,2024-02-08,USD,527.28,0.0,527.28,381.67,CC210,PAID
PI-2024-00880,PURCHASE,,S3038,19/01/2024,2024-02-18,GBP,2296.99,459.4,2756.39,2756.39,CC400,Paid
PI-2024-00881,PURCHASE,,S3001,30-Jan-2024,2024-02-29,GBP,33950.54,6790.11,40740.65,40740.65,CC400,paid
PI-2024-00882,PURCHASE,,S3012,2024-01-23,2024-02-22,GBP,15428.97,3085.79,18514.76,18514.76,CC400,PAID 
PI-2024-00883,PURCHASE,,S3028,26/01/2024,2024-02-25,GBP,4939.04,987.81,5926.85,5926.85,CC400,PAID
PI-2024-00884,PURCHASE,,S3012,12-Jan-2024,2024-02-11,GBP,865.46,173.09,1038.55,1038.55,CC400,Paid
PI-2024-00885,PURCHASE,,S3007,2024-01-31,2024-03-01,EUR,3220.86,0.0,3220.86,2679.83,CC100,paid
PI-2024-00886,PURCHASE,,S3000,12/01/2024,2024-02-11,GBP,982.04,196.41,1178.45,1178.45,CC600,PAID 
PI-2024-00887,PURCHASE,,S3000,05-Jan-2024,2024-02-04,GBP,514.76,102.95,617.71,617.71,CC600,PAID
PI-2024-00888,PURCHASE,,S3026,2024-01-09,2024-02-08,GBP,2340.8,468.16,2808.96,2808.96,CC100,Paid
PI-2024-00889,PURCHASE,,S3014,09/01/2024,2024-01-23,GBP,26332.36,5266.47,31598.83,31598.83,CC300,paid
PI-2024-00890,PURCHASE,,S3043,22-Jan-2024,2024-02-05,EUR,11330.35,0.0,11330.35,9377.22,CC300,PAID 
PI-2024-00891,PURCHASE,,S3037,2024-01-26,2024-02-25,USD,20274.22,0.0,20274.22,15071.88,CC400,PAID
PI-2024-00892,PURCHASE,,S3038,15/01/2024,2024-02-14,GBP,473.92,94.78,568.7,568.7,CC100,Paid
PI-2024-00893,PURCHASE,,S3001,10-Jan-2024,2024-02-09,GBP,1717.37,343.47,2060.84,2060.84,CC100,paid
PI-2024-00894,PURCHASE,,S3039,2024-01-09,2024-02-08,GBP,1465.91,293.18,1759.09,1759.09,CC300,PAID 
PI-2024-00895,PURCHASE,,S3008,19/01/2024,2024-03-19,GBP,3124.25,624.85,3749.1,3749.1,CC100,PAID
PI-2024-00896,PURCHASE,,S3023,05-Jan-2024,2024-02-04,USD,3966.18,0.0,3966.18,2863.41,CC400,Paid
PI-2024-00897,PURCHASE,,S3024,2024-01-19,2024-03-04,EUR,2884.36,0.0,2884.36,2376.06,CC500,paid
PI-2024-00898,PURCHASE,,S3014,05/01/2024,2024-01-19,GBP,9144.44,1828.89,10973.33,10973.33,CC400,PAID 
PI-2024-00899,PURCHASE,,S3044,30-Jan-2024,2024-03-30,EUR,29565.05,0.0,29565.05,24542.21,CC400,PAID
PI-2024-00900,PURCHASE,,S3008,2024-01-16,2024-03-16,GBP,12700.19,2540.04,15240.23,15240.23,CC300,Paid
SI-2024-01271,SALES,C2028,,13/02/2024,2024-02-27,GBP,6206.86,1241.37,7448.23,7448.23,CC200,paid
SI-2024-01272,SALES,C2042,,15-Feb-2024,2024-04-15,GBP,12259.7,2451.94,14711.64,14711.64,CC210,PAID 
SI-2024-01273,SALES,C2038,,2024-02-14,2024-03-15,GBP,16472.95,3294.59,19767.54,19767.54,CC200,PAID
SI-2024-01274,SALES,C2042,,16/02/2024,2024-04-16,GBP,5448.56,1089.71,6538.27,6538.27,CC210,Paid
SI-2024-01275,SALES,C2020,,28-Feb-2024,2024-04-13,GBP,8273.28,1654.66,9927.94,9927.94,CC210,paid
SI-2024-01276,SALES,C2003,,2024-02-26,2024-04-11,EUR,26211.99,0.0,26211.99,22564.98,CC220,PAID 
SI-2024-01277,SALES,C2046,,02/02/2024,2024-04-02,GBP,12391.8,2478.36,14870.16,14870.16,CC200,PAID
SI-2024-01278,SALES,C2003,,26-Feb-2024,2024-04-11,EUR,4416.11,0.0,4416.11,3801.67,CC220,Paid
SI-2024-01279,SALES,C2049,,2024-02-14,2024-02-28,GBP,35723.6,7144.72,42868.32,42868.32,CC200,paid
SI-2024-01280,SALES,C2050,,21/02/2024,2024-03-22,USD,49837.34,0.0,49837.34,36835.23,CC220,PAID 
SI-2024-01281,SALES,C2009,,14-Feb-2024,2024-05-14,GBP,21424.37,4284.87,25709.24,25709.24,CC200,PAID
SI-2024-01282,SALES,C2046,,2024-02-06,2024-04-06,GBP,5394.17,1078.83,6473.0,6473.0,CC200,Paid
SI-2024-01283,SALES,C2060,,21/02/2024,2024-03-22,EUR,5892.56,0.0,5892.56,5031.72,CC220,paid
SI-2024-01284,SALES,C2016,,23-Feb-2024,2024-03-24,GBP,27718.84,5543.77,33262.61,33262.61,CC200,PAID 
SI-2024-01285,SALES,C2021,,2024-02-19,2024-05-19,GBP,5146.5,1029.3,6175.8,6175.8,CC210,PAID
SI-2024-01286,SALES,C2003,,20/02/2024,2024-04-05,EUR,13586.33,0.0,13586.33,11689.71,CC220,Paid
SI-2024-01287,SALES,C2010,,12-Feb-2024,2024-03-13,GBP,17739.02,3547.8,21286.82,21286.82,CC200,paid
SI-2024-01288,SALES,C2010,,2024-02-23,2024-03-24,GBP,24013.68,4802.74,28816.42,28816.42,CC200,PAID 
SI-2024-01289,SALES,C2014,,19/02/2024,2024-04-19,EUR,4554.73,0.0,4554.73,3907.81,CC220,PAID
SI-2024-01290,SALES,C2018,,07-Feb-2024,2024-03-23,EUR,30891.25,0.0,30891.25,25655.31,CC220,Paid
SI-2024-01291,SALES,C2049,,2024-02-23,2024-03-08,GBP,4909.47,981.89,5891.36,5891.36,CC200,paid
SI-2024-01292,SALES,C2041,,27/02/2024,2024-03-28,GBP,5527.89,1105.58,6633.47,6633.47,CC210,PAID 
SI-2024-01293,SALES,C2045,,09-Feb-2024,2024-03-25,GBP,7498.45,1499.69,8998.14,8998.14,CC200,PAID
SI-2024-01294,SALES,C2026,,2024-02-21,2024-03-22,GBP,11980.08,2396.02,14376.1,14376.1,CC210,Paid
SI-2024-01295,SALES,C2012,,16/02/2024,2024-04-16,EUR,16214.66,0.0,16214.66,13694.46,CC220,paid
SI-2024-01296,SALES,C2049,,12-Feb-2024,2024-02-26,GBP,3803.56,760.71,4564.27,4564.27,CC200,PAID 
SI-2024-01297,SALES,C2031,,2024-02-16,2024-04-16,GBP,3915.69,783.14,4698.83,4698.83,CC210,PAID
SI-2024-01298,SALES,C2014,,16/02/2024,2024-04-16,EUR,20531.29,0.0,20531.29,17340.17,CC220,Paid
SI-2024-01299,SALES,C2018,,15-Feb-2024,2024-03-31,EUR,21442.83,0.0,21442.83,18077.64,CC220,paid
SI-2024-01300,SALES,C2021,,2024-02-28,2024-05-28,GBP,6015.96,1203.19,7219.15,7219.15,CC210,PAID 
SI-2024-01301,SALES,C2019,,02/02/2024,2024-05-02,EUR,10720.43,0.0,10720.43,8905.91,CC220,PAID
SI-2024-01302,SALES,C2010,,23-Feb-2024,2024-03-24,GBP,7117.12,1423.42,8540.54,8540.54,CC200,Paid
SI-2024-01303,SALES,C2041,,2024-02-23,2024-03-24,GBP,5797.24,1159.45,6956.69,6956.69,CC210,paid
SI-2024-01304,SALES,C2038,,27/02/2024,2024-03-28,GBP,4017.71,803.54,4821.25,4821.25,CC200,PAID 
SI-2024-01305,SALES,C2029,,23-Feb-2024,2024-05-23,EUR,25902.89,0.0,25902.89,22245.22,CC220,PAID
SI-2024-01306,SALES,C2004,,2024-02-16,2024-04-01,GBP,1159.05,231.81,1390.86,1390.86,CC210,Paid
SI-2024-01307,SALES,C2029,,13/02/2024,2024-05-13,EUR,10158.27,0.0,10158.27,8506.81,CC220,paid
SI-2024-01308,SALES,C2047,,23-Feb-2024,2024-03-08,GBP,8911.35,1782.27,10693.62,10693.62,CC200,PAID 
SI-2024-01309,SALES,C2038,,2024-02-02,2024-03-03,GBP,23718.4,4743.68,28462.08,28462.08,CC200,PAID
SI-2024-01310,SALES,C2023,,28/02/2024,2024-03-29,GBP,17350.34,3470.07,20820.41,20820.41,CC200,Paid
SI-2024-01311,SALES,C2009,,09-Feb-2024,2024-05-09,GBP,10160.17,2032.03,12192.2,12192.2,CC200,paid
SI-2024-01312,SALES,C2021,,2024-02-27,2024-05-27,GBP,7734.83,1546.97,9281.8,9281.8,CC210,PAID 
SI-2024-01313,SALES,C2009,,08/02/2024,2024-05-08,GBP,9569.53,1913.91,11483.44,11483.44,CC200,PAID
SI-2024-01314,SALES,C2029,,23-Feb-2024,2024-05-23,EUR,7256.55,0.0,7256.55,6231.87,CC220,Paid
SI-2024-01315,SALES,C2035,,2024-02-16,2024-03-17,GBP,28115.52,5623.1,33738.62,33738.62,CC200,paid
SI-2024-01316,SALES,C2031,,23/02/2024,2024-04-23,GBP,7159.81,1431.96,8591.77,8591.77,CC210,PAID 
SI-2024-01317,SALES,C2052,,26-Feb-2024,2024-03-27,EUR,49884.22,0.0,49884.22,42943.58,CC220,PAID
SI-2024-01318,SALES,C2042,,2024-02-06,2024-04-06,GBP,4574.67,914.93,5489.6,5489.6,CC210,Paid
SI-2024-01319,SALES,C2038,,21/02/2024,2024-03-22,GBP,5089.37,1017.87,6107.24,6107.24,CC200,paid
SI-2024-01320,SALES,C2039,,02-Feb-2024,2024-02-16,EUR,7223.93,0.0,7223.93,6001.22,CC220,PAID 
SI-2024-01321,SALES,C2042,,2024-02-09,2024-04-09,GBP,9566.01,1913.2,11479.21,11479.21,CC210,PAID
SI-2024-01322,SALES,C2011,,02/02/2024,2024-02-16,GBP,29017.92,5803.58,34821.5,34821.5,CC200,Paid
PI-2024-00901,PURCHASE,,S3032,05-Feb-2024,2024-02-19,EUR,11436.57,0.0,11436.57,9470.81,CC400,paid
PI-2024-00902,PURCHASE,,S3011,2024-02-07,2024-04-07,EUR,4725.25,0.0,4725.25,3924.34,CC210,PAID 
PI-2024-00903,PURCHASE,,S3041,02/02/2024,2024-03-03,GBP,130.24,26.05,156.29,156.29,CC210,PAID
PI-2024-00904,PURCHASE,,S3016,14-Feb-2024,2024-02-28,EUR,15393.87,0.0,15393.87,12943.41,CC300,Paid
PI-2024-00905,PURCHASE,,S3012,2024-02-06,2024-03-07,GBP,905.02,181.0,1086.02,1086.02,CC210,paid
PI-2024-00906,PURCHASE,,S3035,16/02/2024,2024-03-01,EUR,1686.33,0.0,1686.33,1424.23,CC500,PAID 
PI-2024-00907,PURCHASE,,S3008,05-Feb-2024,2024-04-05,GBP,11634.6,2326.92,13961.52,13961.52,CC100,PAID
PI-2024-00908,PURCHASE,,S3043,2024-02-19,2024-03-04,EUR,3329.97,0.0,3329.97,2857.0,CC100,Paid
PI-2024-00909,PURCHASE,,S3026,22/02/2024,2024-03-23,GBP,1486.74,297.35,1784.09,1784.09,CC200,paid
PI-2024-00910,PURCHASE,,S3031,14-Feb-2024,2024-04-14,GBP,27032.91,5406.58,32439.49,32439.49,CC300,PAID 
PI-2024-00911,PURCHASE,,S3016,2024-02-09,2024-02-23,EUR,827.61,0.0,827.61,688.75,CC400,PAID
PI-2024-00912,PURCHASE,,S3021,14/02/2024,2024-03-30,GBP,1929.78,385.96,2315.74,2315.74,CC400,Paid
PI-2024-00913,PURCHASE,,S3006,16-Feb-2024,2024-03-17,EUR,29132.85,0.0,29132.85,24604.82,CC400,paid
PI-2024-00914,PURCHASE,,S3045,2024-02-05,2024-03-21,GBP,8311.33,1662.27,9973.6,9973.6,CC300,PAID 
PI-2024-00915,PURCHASE,,S3024,02/02/2024,2024-03-18,EUR,2622.91,0.0,2622.91,2178.96,CC400,PAID
PI-2024-00916,PURCHASE,,S3030,01-Feb-2024,2024-03-02,GBP,8346.52,1669.3,10015.82,10015.82,CC300,Paid
PI-2024-00917,PURCHASE,,S3016,2024-02-02,2024-02-16,EUR,17857.27,0.0,17857.27,14834.78,CC300,paid
PI-2024-00918,PURCHASE,,S3017,23/02/2024,2024-04-08,GBP,806.06,161.21,967.27,967.27,CC400,PAID 
PI-2024-00919,PURCHASE,,S3044,05-Feb-2024,2024-04-05,EUR,8155.3,0.0,8155.3,6753.53,CC400,PAID
PI-2024-00920,PURCHASE,,S3032,2024-02-22,2024-03-07,EUR,2710.13,0.0,2710.13,2322.08,CC100,Paid
PI-2024-00921,PURCHASE,,S3021,08/02/2024,2024-03-24,GBP,2661.86,532.37,3194.23,3194.23,CC220,paid
PI-2024-00922,PURCHASE,,S3030,13-Feb-2024,2024-03-14,GBP,538.8,107.76,646.56,646.56,CC400,PAID 
PI-2024-00923,PURCHASE,,S3037,2024-02-20,2024-03-21,USD,11687.52,0.0,11687.52,8648.66,CC300,PAID
PI-2024-00924,PURCHASE,,S3005,01/02/2024,2024-03-17,GBP,1315.46,263.09,1578.55,1578.55,CC600,Paid
PI-2024-00925,PURCHASE,,S3022,08-Feb-2024,2024-04-08,EUR,778.91,0.0,778.91,646.23,CC100,paid
