gl_id,journal_id,line_number,account_code,cost_centre_code,entry_date,line_description,debit,credit
10039,JE-2023-01869,2,1200,CC200,2023-09-29,Receipt SI-2023-00909,0.0,26512.96
10040,JE-2023-01870,1,1400,CC210,2023-10-03,Receipt SI-2023-00932,8708.48,0.0
10041,JE-2023-01870,2,1200,CC210,2023-10-03,Receipt SI-2023-00932,0.0,8708.48
10042,JE-2023-01871,1,1400,CC220,2023-10-13,Receipt SI-2023-00933,12162.76,0.0
10043,JE-2023-01871,2,1200,,2023-10-13,Receipt SI-2023-00933,0.0,12882.23
10044,JE-2023-01871,3,6900,CC220,2023-10-13,FX on settlement,719.47,0.0
10045,JE-2023-01872,1,1400,CC220,2023-11-27,Receipt SI-2023-00942,2783.13,0.0
10046,JE-2023-01872,2,1200,CC220,2023-11-27,Receipt SI-2023-00942,0.0,3021.41
10047,JE-2023-01872,3,6900,CC220,2023-11-27,FX on settlement,238.28,0.0
10048,JE-2023-01873,1,1400,CC220,2023-11-01,Receipt SI-2023-00943,12602.27,0.0
10049,JE-2023-01873,2,1200,CC220,2023-11-01,Receipt SI-2023-00943,0.0,13516.19
10050,JE-2023-01873,3,6900,CC220,2023-11-01,FX on settlement,913.92,0.0
10051,JE-2023-01874,1,1400,CC220,2023-11-03,Receipt SI-2023-00950,4111.0,0.0
10052,JE-2023-01874,2,1200,CC220,2023-11-03,Receipt SI-2023-00950,0.0,4311.81
10053,JE-2023-01874,3,6900,CC220,2023-11-03,FX on settlement,200.81,0.0
10054,JE-2023-01875,1,1400,CC220,2023-10-04,Receipt SI-2023-00954,8384.13,0.0
10055,JE-2023-01875,2,1200,CC220,2023-10-04,Receipt SI-2023-00954,0.0,8885.66
10056,JE-2023-01875,3,6900,CC220,2023-10-04,FX on settlement,501.53,0.0
10057,JE-2023-01876,1,1400,CC200,2023-10-06,Receipt SI-2023-00955,42106.46,0.0
10058,JE-2023-01876,2,1200,CC200,2023-10-06,Receipt SI-2023-00955,0.0,42106.46
10059,JE-2023-01877,1,1400,CC220,2023-10-11,Receipt SI-2023-00962,4591.13,0.0
10060,JE-2023-01877,2,1200,CC220,2023-10-11,Receipt SI-2023-00962,0.0,4798.92
10061,JE-2023-01877,3,6900,CC220,2023-10-11,FX on settlement,207.79,0.0
10062,JE-2023-01878,1,1400,CC220,2023-11-09,Receipt SI-2023-00963,2961.14,0.0
10063,JE-2023-01878,2,1200,CC220,2023-11-09,Receipt SI-2023-00963,0.0,3141.27
10064,JE-2023-01878,3,6900,CC220,2023-11-09,FX on settlement,180.13,0.0
10065,JE-2023-01879,1,1400,CC220,2023-11-28,Receipt SI-2023-00966,3165.38,0.0
10066,JE-2023-01879,2,1200,CC220,2023-11-28,Receipt SI-2023-00966,0.0,3414.61
10067,JE-2023-01879,3,6900,CC220,2023-11-28,FX on settlement,249.23,0.0
10068,JE-2023-01880,1,1400,CC200,2023-11-22,Receipt SI-2023-00967,7752.35,0.0
10069,JE-2023-01880,2,1200,CC200,2023-11-22,Receipt SI-2023-00967,0.0,7752.35
10070,JE-2023-01881,1,1400,CC210,2023-11-13,Receipt SI-2023-00975,21685.46,0.0
10071,JE-2023-01881,2,1200,CC210,2023-11-13,Receipt SI-2023-00975,0.0,21685.46
10072,JE-2023-01882,1,1400,CC220,2023-11-14,Receipt SI-2023-00992,61031.85,0.0
10073,JE-2023-01882,2,1200,CC220,2023-11-14,Receipt SI-2023-00992,0.0,64746.27
10074,JE-2023-01882,3,6900,CC220,2023-11-14,FX on settlement,3714.42,0.0
10075,JE-2023-01883,1,1400,CC200,2023-11-27,Receipt SI-2023-00997,13297.1,0.0
10076,JE-2023-01883,2,1200,CC200,2023-11-27,Receipt SI-2023-00997,0.0,13297.1
10077,JE-2023-01884,1,1400,CC210,2023-10-27,Receipt SI-2023-00998,5886.98,0.0
10078,JE-2023-01884,2,1200,CC210,2023-10-27,Receipt SI-2023-00998,0.0,5886.98
10079,JE-2023-01885,1,1400,CC210,2023-11-03,Receipt SI-2023-00999,10362.64,0.0
10080,JE-2023-01885,2,1200,CC210,2023-11-03,Receipt SI-2023-00999,0.0,10362.64
10081,JE-2023-01886,1,1400,CC200,2023-11-10,Receipt SI-2023-01005,5922.84,0.0
10082,JE-2023-01886,2,1200,CC200,2023-11-10,Receipt SI-2023-01005,0.0,5922.84
10083,JE-2023-01887,1,1400,CC200,2023-10-24,Receipt SI-2023-01006,13142.22,0.0
10084,JE-2023-01887,2,1200,CC200,2023-10-24,Receipt SI-2023-01006,0.0,13142.22
10085,JE-2023-01888,1,1400,CC200,2023-11-17,Receipt SI-2023-01008,8078.4,0.0
10086,JE-2023-01888,2,1200,CC200,2023-11-17,Receipt SI-2023-01008,0.0,8078.4
10087,JE-2023-01889,1,1400,CC200,2023-11-06,Receipt SI-2023-01011,14270.5,0.0
10088,JE-2023-01889,2,1200,CC200,2023-11-06,Receipt SI-2023-01011,0.0,14270.5
10089,JE-2023-01890,1,1400,CC220,2023-10-27,Receipt SI-2023-01012,7511.16,0.0
10090,JE-2023-01890,2,1200,CC220,2023-10-27,Receipt SI-2023-01012,0.0,7650.63
10091,JE-2023-01890,3,6900,CC220,2023-10-27,FX on settlement,139.47,0.0
10092,JE-2023-01891,1,1400,CC220,2023-11-03,Receipt SI-2023-01013,3172.76,0.0
10093,JE-2023-01891,2,1200,CC220,2023-11-03,Receipt SI-2023-01013,0.0,3350.61
10094,JE-2023-01891,3,6900,CC220,2023-11-03,FX on settlement,177.85,0.0
10095,JE-2023-01892,1,1400,CC200,2023-11-17,Receipt SI-2023-01015,2795.75,0.0
10096,JE-2023-01892,2,1200,CC200,2023-11-17,Receipt SI-2023-01015,0.0,2795.75
10097,JE-2023-01893,1,1400,CC200,2023-11-22,Receipt SI-2023-01019,3082.31,0.0
10098,JE-2023-01893,2,1200,CC200,2023-11-22,Receipt SI-2023-01019,0.0,3082.31
10099,JE-2023-01894,1,1400,CC220,2023-11-13,Receipt SI-2023-01023,4732.82,0.0
10100,JE-2023-01894,2,1200,CC220,2023-11-13,Receipt SI-2023-01023,0.0,4974.59
10101,JE-2023-01894,3,6900,CC220,2023-11-13,FX on settlement,241.77,0.0
10102,JE-2023-01895,1,1400,CC220,2023-11-30,Receipt SI-2023-01026,4294.99,0.0
10103,JE-2023-01895,2,1200,CC220,2023-11-30,Receipt SI-2023-01026,0.0,4459.7
10104,JE-2023-01895,3,6900,CC220,2023-11-30,FX on settlement,164.71,0.0
10105,JE-2023-01896,1,1400,CC200,2023-10-12,Receipt SI-2023-01040,28978.2,0.0
10106,JE-2023-01896,2,1200,CC200,2023-10-12,Receipt SI-2023-01040,0.0,28978.2
10107,JE-2023-01897,1,1400,CC220,2023-09-29,Receipt SI-2023-01041,2190.22,0.0
10108,JE-2023-01897,2,1200,CC220,2023-09-29,Receipt SI-2023-01041,0.0,2294.26
10109,JE-2023-01897,3,6900,CC220,2023-09-29,FX on settlement,104.04,0.0
10110,JE-2023-01898,1,1400,CC220,2023-11-16,Receipt SI-2023-01042,4482.43,0.0
10111,JE-2023-01898,2,1200,CC220,2023-11-16,Receipt SI-2023-01042,0.0,4507.25
10112,JE-2023-01898,3,6900,CC220,2023-11-16,FX on settlement,24.82,0.0
10113,JE-2023-01899,1,1400,CC220,2023-11-20,Receipt SI-2023-01047,15619.8,0.0
10114,JE-2023-01899,2,1200,CC220,2023-11-20,Receipt SI-2023-01047,0.0,15795.67
10115,JE-2023-01899,3,6900,CC220,2023-11-20,FX on settlement,175.87,0.0
10116,JE-2023-01900,1,1400,CC220,2023-11-24,Receipt SI-2023-01055,4186.44,0.0
10117,JE-2023-01900,2,1200,CC220,2023-11-24,Receipt SI-2023-01055,0.0,4301.35
10118,JE-2023-01900,3,6900,CC220,2023-11-24,FX on settlement,114.91,0.0
10119,JE-2023-01901,1,1400,CC210,2023-11-24,Receipt SI-2023-01058,12933.65,0.0
10120,JE-2023-01901,2,1200,CC210,2023-11-24,Receipt SI-2023-01058,0.0,12933.65
10121,JE-2023-01902,1,1400,CC220,2023-11-28,Receipt SI-2023-01060,4746.75,0.0
10122,JE-2023-01902,2,1200,CC220,2023-11-28,Receipt SI-2023-01060,0.0,4891.22
10123,JE-2023-01902,3,6900,CC220,2023-11-28,FX on settlement,144.47,0.0
10124,JE-2023-01903,1,1400,CC200,2023-11-17,Receipt SI-2023-01062,13417.78,0.0
10125,JE-2023-01903,2,1200,CC200,2023-11-17,Receipt SI-2023-01062,0.0,13417.78
10126,JE-2023-01904,1,1400,CC200,2023-11-21,Receipt SI-2023-01063,3696.31,0.0
10127,JE-2023-01904,2,1200,CC200,2023-11-21,Receipt SI-2023-01063,0.0,3696.31
10128,JE-2023-01905,1,1400,CC220,2023-11-29,Receipt SI-2023-01065,2475.11,0.0
10129,JE-2023-01905,2,1200,CC220,2023-11-29,Receipt SI-2023-01065,0.0,2403.51
10130,JE-2023-01905,3,6900,CC220,2023-11-29,FX on settlement,0.0,71.6
10131,JE-2023-01906,1,1400,CC200,2023-11-24,Receipt SI-2023-01068,27928.54,0.0
10132,JE-2023-01906,2,1200,CC200,2023-11-24,Receipt SI-2023-01068,0.0,27928.54
10133,JE-2023-01907,1,1400,CC200,2023-11-17,Receipt SI-2023-01069,8683.84,0.0
10134,JE-2023-01907,2,1200,CC200,2023-11-17,Receipt SI-2023-01069,0.0,8683.84
10135,JE-2023-01908,1,1400,CC220,2023-11-14,Receipt SI-2023-01071,25078.0,0.0
10136,JE-2023-01908,2,1200,CC220,2023-11-14,Receipt SI-2023-01071,0.0,25614.4
10137,JE-2023-01908,3,6900,CC220,2023-11-14,FX on settlement,536.4,0.0
10138,JE-2023-01909,1,1400,CC200,2023-11-06,Receipt SI-2023-01073,3674.0,0.0
10139,JE-2023-01909,2,1200,CC200,2023-11-06,Receipt SI-2023-01073,0.0,3674.0
10140,JE-2023-01910,1,1400,CC200,2023-11-21,Receipt SI-2023-01074,3088.28,0.0
10141,JE-2023-01910,2,1200,CC200,2023-11-21,Receipt SI-2023-01074,0.0,3088.28
10142,JE-2023-01911,1,1400,CC220,2023-11-30,Receipt SI-2023-01075,3833.35,0.0
10143,JE-2023-01911,2,1200,CC220,2023-11-30,Receipt SI-2023-01075,0.0,3957.12
10144,JE-2023-01911,3,6900,CC220,2023-11-30,FX on settlement,123.77,0.0
10145,JE-2023-01912,1,1400,CC220,2023-11-09,Receipt SI-2023-01077,9727.37,0.0
10146,JE-2023-01912,2,1200,CC220,2023-11-09,  RECEIPT SI-2023-01077,0.0,9762.04
10147,JE-2023-01912,3,6900,CC220,2023-11-09,FX on settlement,34.67,0.0
10148,JE-2023-01913,1,1400,CC220,2023-11-17,Receipt SI-2023-01078,5963.97,0.0
10149,JE-2023-01913,2,1200,CC220,2023-11-17,Receipt SI-2023-01078,0.0,5984.97
10150,JE-2023-01913,3,6900,CC220,2023-11-17,FX on settlement,21.0,0.0
10151,JE-2023-01914,1,1400,CC220,2023-11-01,Receipt SI-2023-01080,9271.37,0.0
10152,JE-2023-01914,2,1200,CC220,2023-11-01,Receipt SI-2023-01080,0.0,9353.52
10153,JE-2023-01914,3,6900,CC220,2023-11-01,FX on settlement,82.15,0.0
10154,JE-2023-01915,1,1400,CC200,2023-11-21,Receipt SI-2023-01081,12720.46,0.0
10155,JE-2023-01915,2,1200,CC200,2023-11-21,Receipt SI-2023-01081,0.0,12720.46
10156,JE-2023-01916,1,1400,CC220,2023-11-06,Receipt SI-2023-01082,6966.13,0.0
10157,JE-2023-01916,2,1200,CC220,2023-11-06,Receipt SI-2023-01082,0.0,6920.93
10158,JE-2023-01916,3,6900,CC220,2023-11-06,FX on settlement,0.0,45.2
10159,JE-2023-01917,1,1400,CC220,2023-11-03,Receipt SI-2023-01088,5107.1,0.0
10160,JE-2023-01917,2,1200,CC220,2023-11-03,Receipt SI-2023-01088,0.0,5143.73
10161,JE-2023-01917,3,6900,CC220,2023-11-03,FX on settlement,36.63,0.0
10162,JE-2023-01918,1,1400,CC210,2023-11-23,Receipt SI-2023-01091,4658.62,0.0
10163,JE-2023-01918,2,1200,CC210,2023-11-23,Receipt SI-2023-01091,0.0,4658.62
10164,JE-2023-01919,1,1400,CC220,2023-11-03,Receipt SI-2023-01093,18700.05,0.0
10165,JE-2023-01919,2,1200,CC220,2023-11-03,Receipt SI-2023-01093,0.0,18709.87
10166,JE-2023-01919,3,6900,CC220,2023-11-03,FX on settlement,9.82,0.0
10167,JE-2023-01920,1,1400,CC210,2023-11-08,Receipt SI-2023-01095,11149.32,0.0
10168,JE-2023-01920,2,1200,CC210,2023-11-08,Receipt SI-2023-01095,0.0,11149.32
10169,JE-2023-01921,1,1400,CC200,2023-11-24,Receipt SI-2023-01097,6621.31,0.0
10170,JE-2023-01921,2,1200,CC200,2023-11-24,Receipt SI-2023-01097,0.0,6621.31
10171,JE-2023-01922,1,1400,CC200,2023-11-22,Receipt SI-2023-01099,24939.37,0.0
10172,JE-2023-01922,2,1200,CC200,2023-11-22,Receipt SI-2023-01099,0.0,24939.37
10173,JE-2023-01923,1,1400,CC210,2023-11-29,Receipt SI-2023-01100,16375.16,0.0
10174,JE-2023-01923,2,1200,CC210,2023-11-29,Receipt SI-2023-01100,0.0,16375.16
10175,JE-2023-01924,1,1400,CC220,2023-11-22,Receipt SI-2023-01104,18652.09,0.0
10176,JE-2023-01924,2,1200,CC220,2023-11-22,Receipt SI-2023-01104,0.0,18122.7
10177,JE-2023-01924,3,6900,CC220,2023-11-22,FX on settlement,0.0,529.39
10178,JE-2023-01925,1,1400,CC220,2023-11-17,Receipt SI-2023-01117,2929.5,0.0
10179,JE-2023-01925,2,1200,CC220,2023-11-17,Receipt SI-2023-01117,0.0,2945.76
10180,JE-2023-01925,3,6900,,2023-11-17,FX on settlement,16.26,0.0
10181,JE-2023-01926,1,1400,CC200,2023-11-24,Receipt SI-2023-01147,7357.94,0.0
10182,JE-2023-01926,2,1200,CC200,2023-11-24,Receipt SI-2023-01147,0.0,7357.94
10183,JE-2023-01927,1,1400,CC200,2023-11-17,Receipt SI-2023-01153,10857.9,0.0
10184,JE-2023-01927,2,1200,CC200,2023-11-17,Receipt SI-2023-01153,0.0,10857.9
10185,JE-2023-01928,1,1400,CC200,2023-11-15,Receipt SI-2023-01157,28450.38,0.0
10186,JE-2023-01928,2,1200,CC200,2023-11-15,Receipt SI-2023-01157,0.0,28450.38
10187,JE-2023-01929,1,1400,CC220,2023-11-29,Receipt SI-2023-01163,2455.61,0.0
10188,JE-2023-01929,2,1200,CC220,2023-11-29,Receipt SI-2023-01163,0.0,2506.34
10189,JE-2023-01929,3,6900,CC220,2023-11-29,FX on settlement,50.73,0.0
10190,JE-2023-01930,1,2000,CC400,2023-11-01,Payment PI-2023-00688,3844.0,0.0
10191,JE-2023-01930,2,1400,CC400,2023-11-01,Payment PI-2023-00688,0.0,3844.0
10192,JE-2023-01931,1,2000,CC100,2023-10-31,Payment PI-2023-00702,3976.44,0.0
10193,JE-2023-01931,2,1400,CC100,2023-10-31,Payment PI-2023-00702,0.0,3765.65
10194,JE-2023-01931,3,6900,CC100,2023-10-31,FX on settlement,0.0,210.79
10195,JE-2023-01932,1,2000,CC300,2023-11-01,Payment PI-2023-00717,1788.68,0.0
10196,JE-2023-01932,2,1400,CC300,2023-11-01,Payment PI-2023-00717,0.0,1788.68
10197,JE-2023-01933,1,2000,CC500,2023-11-06,Payment PI-2023-00718,1129.62,0.0
10198,JE-2023-01933,2,1400,CC500,2023-11-06,Payment PI-2023-00718,0.0,1129.62
10199,JE-2023-01934,1,2000,CC100,2023-11-27,Payment PI-2023-00720,1224.61,0.0
10200,JE-2023-01934,2,1400,CC100,2023-11-27,Payment PI-2023-00720,0.0,1192.43
10201,JE-2023-01934,3,6900,CC100,2023-11-27,FX on settlement,0.0,32.18
10202,JE-2023-01935,1,2000,CC400,2023-10-23,Payment PI-2023-00725,11475.67,0.0
10203,JE-2023-01935,2,1400,CC400,2023-10-23,Payment PI-2023-00725,0.0,11475.67
10204,JE-2023-01936,1,2000,CC600,2023-10-20,Payment PI-2023-00727,900.89,0.0
10205,JE-2023-01936,2,1400,CC600,2023-10-20,Payment PI-2023-00727,0.0,900.89
10206,JE-2023-01937,1,2000,CC300,2023-10-27,Payment PI-2023-00735,2790.72,0.0
10207,JE-2023-01937,2,1400,CC300,2023-10-27,Payment PI-2023-00735,0.0,2790.72
10208,JE-2023-01938,1,2000,CC200,2023-11-01,Payment PI-2023-00739,1625.32,0.0
10209,JE-2023-01938,2,1400,CC200,2023-11-01,Payment PI-2023-00739,0.0,1615.85
10210,JE-2023-01938,3,6900,CC200,2023-11-01,FX on settlement,0.0,9.47
10211,JE-2023-01939,1,2000,CC300,2023-11-03,Payment PI-2023-00741,5054.4,0.0
10212,JE-2023-01939,2,1400,CC300,2023-11-03,Payment PI-2023-00741,0.0,4798.98
10213,JE-2023-01939,3,6900,CC300,2023-11-03,FX on settlement,0.0,255.42
10214,JE-2023-01940,1,2000,CC100,2023-11-24,Payment PI-2023-00744,5383.94,0.0
10215,JE-2023-01940,2,1400,CC100,2023-11-24,Payment PI-2023-00744,0.0,5383.94
10216,JE-2023-01941,1,2000,CC300,2023-11-21,Payment PI-2023-00745,6245.98,0.0
10217,JE-2023-01941,2,1400,CC300,2023-11-21,Payment PI-2023-00745,0.0,5962.14
10218,JE-2023-01941,3,6900,CC300,2023-11-21,FX on settlement,0.0,283.84
10219,JE-2023-01942,1,2000,CC300,2023-11-24,Payment PI-2023-00747,3761.47,0.0
10220,JE-2023-01942,2,1400,CC300,2023-11-24,Payment PI-2023-00747,0.0,3761.47
10221,JE-2023-01943,1,2000,CC400,2023-10-25,Payment PI-2023-00748,1138.48,0.0
10222,JE-2023-01943,2,1400,CC400,2023-10-25,Payment PI-2023-00748,0.0,1120.76
10223,JE-2023-01943,3,6900,CC400,2023-10-25,FX on settlement,0.0,17.72
10224,JE-2023-01944,1,2000,CC500,2023-11-29,Payment PI-2023-00749,2654.5,0.0
10225,JE-2023-01944,2,1400,CC500,2023-11-29,Payment PI-2023-00749,0.0,2654.5
10226,JE-2023-01945,1,2000,CC100,2023-11-15,Payment PI-2023-00750,1358.0,0.0
10227,JE-2023-01945,2,1400,CC100,2023-11-15,Payment PI-2023-00750,0.0,1358.0
10228,JE-2023-01946,1,2000,CC300,2023-11-23,Payment PI-2023-00752,21399.96,0.0
10229,JE-2023-01946,2,1400,CC300,2023-11-23,Payment PI-2023-00752,0.0,21399.96
10230,JE-2023-01947,1,2000,CC300,2023-11-01,Payment PI-2023-00755,21012.27,0.0
10231,JE-2023-01947,2,1400,CC300,2023-11-01,Payment PI-2023-00755,0.0,20889.87
10232,JE-2023-01947,3,6900,CC300,2023-11-01,FX on settlement,0.0,122.4
10233,JE-2023-01948,1,2000,CC300,2023-11-21,Payment PI-2023-00756,24465.84,0.0
10234,JE-2023-01948,2,1400,CC300,2023-11-21,Payment PI-2023-00756,0.0,24465.84
10235,JE-2023-01949,1,2000,CC400,2023-11-24,Payment PI-2023-00758,11663.2,0.0
10236,JE-2023-01949,2,1400,CC400,2023-11-24,Payment PI-2023-00758,0.0,11663.2
10237,JE-2023-01950,1,2000,CC600,2023-11-24,Payment PI-2023-00760,1733.93,0.0
10238,JE-2023-01950,2,1400,CC600,2023-11-24,Payment PI-2023-00760,0.0,1733.93
10239,JE-2023-01951,1,2000,CC100,2023-10-30,Payment PI-2023-00761,529.41,0.0
10240,JE-2023-01951,2,1400,CC100,2023-10-30,Payment PI-2023-00761,0.0,527.52
10241,JE-2023-01951,3,6900,CC100,2023-10-30,FX on settlement,0.0,1.89
10242,JE-2023-01952,1,2000,CC400,2023-11-08,Payment PI-2023-00762,9240.96,0.0
10243,JE-2023-01952,2,1400,CC400,2023-11-08,Payment PI-2023-00762,0.0,9212.76
10244,JE-2023-01952,3,6900,CC400,2023-11-08,FX on settlement,0.0,28.2
10245,JE-2023-01953,1,2000,CC600,2023-11-17,Payment PI-2023-00764,1356.64,0.0
10246,JE-2023-01953,2,1400,CC600,2023-11-17,Payment PI-2023-00764,0.0,1348.44
10247,JE-2023-01953,3,6900,CC600,2023-11-17,FX on settlement,0.0,8.2
10248,JE-2023-01954,1,2000,CC100,2023-11-14,Payment PI-2023-00768,817.76,0.0
10249,JE-2023-01954,2,1400,CC100,2023-11-14,Payment PI-2023-00768,0.0,810.02
10250,JE-2023-01954,3,6900,CC100,2023-11-14,FX on settlement,0.0,7.74
10251,JE-2023-01955,1,2000,CC300,2023-11-22,Payment PI-2023-00770,19059.28,0.0
10252,JE-2023-01955,2,1400,CC300,2023-11-22,Payment PI-2023-00770,0.0,19059.28
10253,JE-2023-01956,1,2000,CC220,2023-11-02,Payment PI-2023-00773,2195.66,0.0
10254,JE-2023-01956,2,1400,CC220,2023-11-02,Payment PI-2023-00773,0.0,2195.66
10255,JE-2023-01957,1,2000,CC300,2023-11-21,Payment PI-2023-00774,7672.07,0.0
10256,JE-2023-01957,2,1400,CC300,2023-11-21,Payment PI-2023-00774,0.0,7999.96
10257,JE-2023-01957,3,6900,CC300,2023-11-21,FX on settlement,327.89,0.0
10258,JE-2023-01958,1,2000,CC600,2023-11-10,Payment PI-2023-00775,5313.17,0.0
10259,JE-2023-01958,2,1400,CC600,2023-11-10,Payment PI-2023-00775,0.0,5313.17
10260,JE-2023-01959,1,2000,CC400,2023-11-03,Payment PI-2023-00776,341.03,0.0
10261,JE-2023-01959,2,1400,CC400,2023-11-03,Payment PI-2023-00776,0.0,341.72
10262,JE-2023-01959,3,6900,CC400,2023-11-03,FX on settlement,0.69,0.0
10263,JE-2023-01960,1,2000,CC600,2023-11-17,Payment PI-2023-00783,695.05,0.0
10264,JE-2023-01960,2,1400,CC600,2023-11-17,Payment PI-2023-00783,0.0,707.07
10265,JE-2023-01960,3,6900,CC600,2023-11-17,FX on settlement,12.02,0.0
10266,JE-2023-01961,1,2000,CC400,2023-11-28,Payment PI-2023-00817,9690.75,0.0
10267,JE-2023-01961,2,1400,CC400,2023-11-28,Payment PI-2023-00817,0.0,9492.56
10268,JE-2023-01961,3,6900,CC400,2023-11-28,FX on settlement,0.0,198.19
10269,JE-2023-01962,1,2000,CC300,2023-11-29,Payment PI-2023-00820,2090.07,0.0
10270,JE-2023-01962,2,1400,CC300,2023-11-29,Payment PI-2023-00820,0.0,2045.2
10271,JE-2023-01962,3,6900,CC300,2023-11-29,FX on settlement,0.0,44.87
10272,JE-2023-01963,1,2000,CC400,2023-11-28,Payment PI-2023-00821,1520.48,0.0
10273,JE-2023-01963,2,1400,CC400,2023-11-28,Payment PI-2023-00821,0.0,1520.48
10274,JE-2023-01964,1,2000,CC400,2023-11-15,Payment PI-2023-00824,5770.16,0.0
10275,JE-2023-01964,2,1400,CC400,2023-11-15,Payment PI-2023-00824,0.0,5739.65
10276,JE-2023-01964,3,6900,CC400,2023-11-15,FX on settlement,0.0,30.51
10277,JE-2023-01965,1,6000,CC100,2023-11-28,Payroll - gross pay,17288.83,0.0
10278,JE-2023-01965,2,6010,CC100,2023-11-28,Payroll - employer NI,2385.86,0.0
10279,JE-2023-01965,3,6020,CC100,2023-11-28,Payroll - pension,691.55,0.0
10280,JE-2023-01965,4,6000,CC200,2023-11-28,Payroll - gross pay,39149.08,0.0
10281,JE-2023-01965,5,6010,CC200,2023-11-28,Payroll - employer NI,5402.57,0.0
10282,JE-2023-01965,6,6020,CC200,2023-11-28,Payroll - pension,1565.96,0.0
10283,JE-2023-01965,7,6000,CC210,2023-11-28,Payroll - gross pay,41564.17,0.0
10284,JE-2023-01965,8,6010,CC210,2023-11-28,Payroll - employer NI,5735.86,0.0
10285,JE-2023-01965,9,6020,CC210,2023-11-28,Payroll - pension,1662.57,0.0
10286,JE-2023-01965,10,6000,CC220,2023-11-28,Payroll - gross pay,19225.42,0.0
10287,JE-2023-01965,11,6010,CC220,2023-11-28,Payroll - employer NI,2653.11,0.0
10288,JE-2023-01965,12,6020,CC220,2023-11-28,Payroll - pension,769.02,0.0
10289,JE-2023-01965,13,6000,CC300,2023-11-28,Payroll - gross pay,50187.58,0.0
10290,JE-2023-01965,14,6010,CC300,2023-11-28,Payroll - employer NI,6925.89,0.0
10291,JE-2023-01965,15,6020,CC300,2023-11-28,Payroll - pension,2007.5,0.0
10292,JE-2023-01965,16,6000,CC400,2023-11-28,Payroll - gross pay,46919.5,0.0
10293,JE-2023-01965,17,6010,CC400,2023-11-28,Payroll - employer NI,6474.89,0.0
10294,JE-2023-01965,18,6020,CC400,2023-11-28,Payroll - pension,1876.78,0.0
10295,JE-2023-01965,19,6000,CC500,2023-11-28,Payroll - gross pay,25512.83,0.0
10296,JE-2023-01965,20,6010,CC500,2023-11-28,Payroll - employer NI,3520.77,0.0
10297,JE-2023-01965,21,6020,CC500,2023-11-28,Payroll - pension,1020.51,0.0
10298,JE-2023-01965,22,6000,CC600,2023-11-28,Payroll - gross pay,20073.42,0.0
10299,JE-2023-01965,23,6010,CC600,2023-11-28,Payroll - employer NI,2770.13,0.0
10300,JE-2023-01965,24,6020,CC600,2023-11-28,Payroll - pension,802.94,0.0
10301,JE-2023-01965,25,2110,,2023-11-28,PAYE and NI due,0.0,98250.08
10302,JE-2023-01965,26,2120,,2023-11-28,Pension due,0.0,10396.83
10303,JE-2023-01965,27,1400,,2023-11-28,Net pay,0.0,197539.83
10304,JE-2023-01966,1,6600,CC100,2023-11-30,Monthly depreciation charge,19560.0,0.0
10305,JE-2023-01966,2,1090,CC100,2023-11-30,Monthly depreciation charge,0.0,19560.0
10306,JE-2023-01967,1,6520,CC500,2023-11-30,Bank charges,378.01,0.0
10307,JE-2023-01967,2,7000,CC500,2023-11-30,Loan interest,99.0,0.0
10308,JE-2023-01967,3,1400,CC500,2023-11-30,Bank,0.0,477.01
10309,JE-2023-01968,1,1200,CC220,2023-12-29,Sales invoice SI-2023-01166,5289.63,0.0
10310,JE-2023-01968,2,4010,CC220,2023-12-29,Sales invoice SI-2023-01166,0.0,5289.63
10311,JE-2023-01969,1,1200,CC220,2023-12-01,Sales invoice SI-2023-01167,1977.55,0.0
10312,JE-2023-01969,2,4020,CC220,2023-12-01,Sales invoice SI-2023-01167,0.0,1977.55
10313,JE-2023-01970,1,1200,CC200,2023-12-28,Sales invoice SI-2023-01168,12563.27,0.0
10314,JE-2023-01970,2,4000,CC200,2023-12-28,Sales invoice SI-2023-01168,0.0,10469.39
10315,JE-2023-01970,3,2100,CC200,2023-12-28,Output VAT SI-2023-01168,0.0,2093.88
10316,JE-2023-01971,1,1200,CC200,2023-12-08,Sales invoice SI-2023-01169,6965.68,0.0
10317,JE-2023-01971,2,4000,,2023-12-08,Sales invoice SI-2023-01169,0.0,5804.73
10318,JE-2023-01971,3,2100,CC200,2023-12-08,Output VAT SI-2023-01169,0.0,1160.95
10319,JE-2023-01972,1,1200,CC220,2023-12-15,Sales invoice SI-2023-01170,22756.99,0.0
10320,JE-2023-01972,2,4020,CC220,2023-12-15,Sales invoice SI-2023-01170,0.0,22756.99
10321,JE-2023-01973,1,1200,CC220,2023-12-06,Sales invoice SI-2023-01171,2740.3,0.0
10322,JE-2023-01973,2,4020,CC220,2023-12-06,Sales invoice SI-2023-01171,0.0,2740.3
10323,JE-2023-01974,1,1200,CC210,2023-12-01,Sales invoice SI-2023-01172,49921.21,0.0
10324,JE-2023-01974,2,4030,CC210,2023-12-01,Sales invoice SI-2023-01172,0.0,41601.01
10325,JE-2023-01974,3,2100,CC210,2023-12-01,Output VAT SI-2023-01172,0.0,8320.2
10326,JE-2023-01975,1,1200,CC220,2023-12-27,Sales invoice SI-2023-01173,3117.91,0.0
10327,JE-2023-01975,2,4020,CC220,2023-12-27,Sales invoice SI-2023-01173,0.0,3117.91
