payment_id,invoice_id,direction,payment_date,currency,amount,amount_gbp,method,bank_reference
PAY-2023-01729,PI-2023-00751,PAYMENT,2023-10-27,EUR,3593.87,3024.52,BACS,BNK322936
PAY-2023-01730,PI-2023-00771,PAYMENT,2023-10-16,EUR,35919.53,30304.8,BACS,BNK798872
PAY-2023-01731,PI-2023-00777,PAYMENT,2023-10-30,EUR,812.83,680.62,bacs,BNK914357
PAY-2023-01732,PI-2023-00785,PAYMENT,2023-10-30,EUR,965.27,808.26,CHEQUE,BNK468021
RCP-2023-01733,SI-2023-00871,RECEIPT,2023-09-22,GBP,4781.52,4781.52,CHEQUE,BNK762450
RCP-2023-01734,SI-2023-00880,RECEIPT,2023-10-11,GBP,12941.39,12941.39,BACS,BNK504678
RCP-2023-01735,SI-2023-00909,RECEIPT,2023-09-29,GBP,26512.96,26512.96,CARD,BNK906129
RCP-2023-01736,SI-2023-00932,RECEIPT,2023-10-03,GBP,8708.48,8708.48,CHEQUE,BNK706719
RCP-2023-01737,SI-2023-00933,RECEIPT,2023-10-13,USD,17300.06,12162.76,CHEQUE,BNK146628
RCP-2023-01738,SI-2023-00942,RECEIPT,2023-11-27,EUR,3404.8,2783.13,BACS,BNK406889
RCP-2023-01739,SI-2023-00943,RECEIPT,2023-11-01,USD,17970.02,12602.27,BACS,BNK522944
RCP-2023-01740,SI-2023-00950,RECEIPT,2023-11-03,EUR,4927.12,4111.0,CHEQUE,BNK712402
RCP-2023-01741,SI-2023-00954,RECEIPT,2023-10-04,EUR,10074.49,8384.13,BACS,BNK140149
RCP-2023-01742,SI-2023-00955,RECEIPT,2023-10-06,GBP,42106.46,42106.46,CHEQUE,BNK283864
RCP-2023-01743,SI-2023-00962,RECEIPT,2023-10-11,EUR,5482.59,4591.13,CARD,BNK442653
RCP-2023-01744,SI-2023-00963,RECEIPT,2023-11-09,EUR,3554.19,2961.14,BACS,BNK790350
RCP-2023-01745,SI-2023-00966,RECEIPT,2023-11-28,EUR,3901.07,3165.38,CARD,BNK434600
RCP-2023-01746,SI-2023-00967,RECEIPT,2023-11-22,GBP,7752.35,7752.35,BACS,BNK967454
RCP-2023-01747,SI-2023-00975,RECEIPT,2023-11-13,GBP,21685.46,21685.46,BACS,BNK450126
RCP-2023-01748,SI-2023-00992,RECEIPT,2023-11-14,EUR,73678.37,61031.85,CARD,BNK196922
RCP-2023-01749,SI-2023-00997,RECEIPT,2023-11-27,GBP,13297.1,13297.1,BACS,BNK547089
RCP-2023-01750,SI-2023-00998,RECEIPT,2023-10-27,GBP,5886.98,5886.98,BACS,BNK568292
RCP-2023-01751,SI-2023-00999,RECEIPT,2023-11-03,GBP,10362.64,10362.64,CHEQUE,BNK254781
RCP-2023-01752,SI-2023-01005,RECEIPT,2023-11-10,GBP,5922.84,5922.84,BACS,BNK626384
RCP-2023-01753,SI-2023-01006,RECEIPT,2023-10-24,GBP,13142.22,13142.22,BACS,BNK543628
RCP-2023-01754,SI-2023-01008,RECEIPT,2023-11-17,GBP,8078.4,8078.4,bacs,BNK138213
RCP-2023-01755,SI-2023-01011,RECEIPT,2023-11-06,GBP,14270.5,14270.5,BACS,BNK255897
RCP-2023-01756,SI-2023-01012,RECEIPT,2023-10-27,USD,10756.85,7511.16,BACS,BNK623043
RCP-2023-01757,SI-2023-01013,RECEIPT,2023-11-03,EUR,3802.62,3172.76,CHEQUE,BNK474992
RCP-2023-01758,SI-2023-01015,RECEIPT,2023-11-17,GBP,2795.75,2795.75,BACS,BNK888922
RCP-2023-01759,SI-2023-01019,RECEIPT,2023-11-22,GBP,3082.31,3082.31,CARD,BNK284798
RCP-2023-01760,SI-2023-01023,RECEIPT,2023-11-13,EUR,5715.88,4732.82,BACS,BNK723409
RCP-2023-01761,SI-2023-01026,RECEIPT,2023-11-30,EUR,5301.74,4294.99,CHEQUE,BNK548560
RCP-2023-01762,SI-2023-01040,RECEIPT,2023-10-12,GBP,28978.2,28978.2,CHEQUE,BNK451977
RCP-2023-01763,SI-2023-01041,RECEIPT,2023-09-29,EUR,2603.76,2190.22,BACS,BNK679842
RCP-2023-01764,SI-2023-01042,RECEIPT,2023-11-16,USD,6254.73,4482.43,BACS,BNK851160
RCP-2023-01765,SI-2023-01047,RECEIPT,2023-11-20,EUR,18969.72,15619.8,BACS,BNK102149
RCP-2023-01766,SI-2023-01055,RECEIPT,2023-11-24,EUR,5136.55,4186.44,CHEQUE,BNK356869
RCP-2023-01767,SI-2023-01058,RECEIPT,2023-11-24,GBP,12933.65,12933.65,BACS,BNK116718
RCP-2023-01768,SI-2023-01060,RECEIPT,2023-11-28,EUR,5849.97,4746.75,BACS,BNK917937
RCP-2023-01769,SI-2023-01062,RECEIPT,2023-11-17,GBP,13417.78,13417.78,BACS,BNK703370
RCP-2023-01770,SI-2023-01063,RECEIPT,2023-11-21,GBP,3696.31,3696.31,BACS,BNK591237
RCP-2023-01771,SI-2023-01065,RECEIPT,2023-11-29,USD,3404.75,2475.11,BACS,BNK420824
RCP-2023-01772,SI-2023-01068,RECEIPT,2023-11-24,GBP,27928.54,27928.54,BACS,BNK973640
RCP-2023-01773,SI-2023-01069,RECEIPT,2023-11-17,GBP,8683.84,8683.84,BACS,BNK458948
RCP-2023-01774,SI-2023-01071,RECEIPT,2023-11-14,EUR,30274.46,25078.0,BACS,BNK952866
RCP-2023-01775,SI-2023-01073,RECEIPT,2023-11-06,GBP,3674.0,3674.0,CARD,BNK419436
RCP-2023-01776,SI-2023-01074,RECEIPT,2023-11-21,GBP,3088.28,3088.28,BACS,BNK567067
RCP-2023-01777,SI-2023-01075,RECEIPT,2023-11-30,EUR,4731.9,3833.35,card,BNK808608
RCP-2023-01778,SI-2023-01077,RECEIPT,2023-11-09,EUR,11675.53,9727.37,BACS,BNK350756
RCP-2023-01779,SI-2023-01078,RECEIPT,2023-11-17,EUR,7187.62,5963.97,BACS,BNK732619
RCP-2023-01780,SI-2023-01080,RECEIPT,2023-11-01,EUR,11086.49,9271.37,CARD,BNK690835
RCP-2023-01781,SI-2023-01081,RECEIPT,2023-11-21,GBP,12720.46,12720.46,CARD,BNK134502
RCP-2023-01782,SI-2023-01082,RECEIPT,2023-11-06,USD,9816.23,6966.13,BACS,BNK607423
RCP-2023-01783,SI-2023-01088,RECEIPT,2023-11-03,EUR,6120.96,5107.1,CHEQUE,BNK165866
RCP-2023-01784,SI-2023-01091,RECEIPT,2023-11-23,GBP,4658.62,4658.62,BACS,BNK609621
RCP-2023-01785,SI-2023-01093,RECEIPT,2023-11-03,EUR,22412.4,18700.05,BACS,BNK454751
RCP-2023-01786,SI-2023-01095,RECEIPT,2023-11-08,GBP,11149.32,11149.32,CHEQUE,BNK877635
RCP-2023-01787,SI-2023-01097,RECEIPT,2023-11-24,GBP,6621.31,6621.31,CARD,BNK601685
RCP-2023-01788,SI-2023-01099,RECEIPT,2023-11-22,GBP,24939.37,24939.37,BACS,BNK752218
RCP-2023-01789,SI-2023-01100,RECEIPT,2023-11-29,GBP,16375.16,16375.16,CARD,BNK523803
RCP-2023-01790,SI-2023-01104,RECEIPT,2023-11-22,USD,25633.68,18652.09,BACS,BNK926949
RCP-2023-01791,SI-2023-01117,RECEIPT,2023-11-17,EUR,3530.55,2929.5,BACS,BNK599759
RCP-2023-01792,SI-2023-01147,RECEIPT,2023-11-24,GBP,7357.94,7357.94,BACS,BNK436808
RCP-2023-01793,SI-2023-01153,RECEIPT,2023-11-17,GBP,10857.9,10857.9,CARD,BNK330352
RCP-2023-01794,SI-2023-01157,RECEIPT,2023-11-15,GBP,28450.38,28450.38,CARD,BNK346520
RCP-2023-01795,SI-2023-01163,RECEIPT,2023-11-29,EUR,3007.67,2455.61,CARD,BNK580856
PAY-2023-01796,PI-2023-00688,PAYMENT,2023-11-01,GBP,3844.0,3844.0,DD,BNK970553
PAY-2023-01797,PI-2023-00702,PAYMENT,2023-10-31,EUR,4502.94,3765.65,BACS,BNK521070
PAY-2023-01798,PI-2023-00717,PAYMENT,2023-11-01,GBP,1788.68,1788.68,BACS,BNK309085
PAY-2023-01799,PI-2023-00718,PAYMENT,2023-11-06,GBP,1129.62,1129.62,CHEQUE,BNK312537
PAY-2023-01800,PI-2023-00720,PAYMENT,2023-11-27,EUR,1458.79,1192.43,bacs,BNK691970
PAY-2023-01801,PI-2023-00725,PAYMENT,2023-10-23,GBP,11475.67,11475.67,BACS,BNK778564
PAY-2023-01802,PI-2023-00727,PAYMENT,2023-10-20,GBP,900.89,900.89,CHEQUE,BNK593626
PAY-2023-01803,PI-2023-00735,PAYMENT,2023-10-27,GBP,2790.72,2790.72,BACS,BNK568387
PAY-2023-01804,PI-2023-00739,PAYMENT,2023-11-01,EUR,1932.2,1615.85,BACS,BNK810216
PAY-2023-01805,PI-2023-00741,PAYMENT,2023-11-03,EUR,5751.68,4798.98,CHEQUE,BNK606535
PAY-2023-01806,PI-2023-00744,PAYMENT,2023-11-24,GBP,5383.94,5383.94,BACS,BNK853256
PAY-2023-01807,PI-2023-00745,PAYMENT,2023-11-21,EUR,7245.87,5962.14,BACS,BNK594322
PAY-2023-01808,PI-2023-00747,PAYMENT,2023-11-24,GBP,3761.47,3761.47,BACS,BNK349794
PAY-2023-01809,PI-2023-00748,PAYMENT,2023-10-25,EUR,1338.52,1120.76,BACS,BNK719933
PAY-2023-01810,PI-2023-00749,PAYMENT,2023-11-29,GBP,2654.5,2654.5,CHEQUE,BNK493997
PAY-2023-01811,PI-2023-00750,PAYMENT,2023-11-15,GBP,1358.0,1358.0,BACS,BNK789210
PAY-2023-01812,PI-2023-00752,PAYMENT,2023-11-23,GBP,21399.96,21399.96,CHEQUE,BNK577734
PAY-2023-01813,PI-2023-00755,PAYMENT,2023-11-01,EUR,24979.63,20889.87,BACS,BNK287707
PAY-2023-01814,PI-2023-00756,PAYMENT,2023-11-21,GBP,24465.84,24465.84,CHEQUE,BNK697355
PAY-2023-01815,PI-2023-00758,PAYMENT,2023-11-24,GBP,11663.2,11663.2,BACS,BNK247306
PAY-2023-01816,PI-2023-00760,PAYMENT,2023-11-24,GBP,1733.93,1733.93,BACS,BNK734247
PAY-2023-01817,PI-2023-00761,PAYMENT,2023-10-30,EUR,629.99,527.52,DD,BNK280431
PAY-2023-01818,PI-2023-00762,PAYMENT,2023-11-08,EUR,11097.88,9212.76,BACS,BNK188187
PAY-2023-01819,PI-2023-00764,PAYMENT,2023-11-17,EUR,1625.11,1348.44,BACS,BNK540844
PAY-2023-01820,PI-2023-00768,PAYMENT,2023-11-14,EUR,977.87,810.02,DD,BNK833555
PAY-2023-01821,PI-2023-00770,PAYMENT,2023-11-22,GBP,19059.28,19059.28,BACS,BNK152827
PAY-2023-01822,PI-2023-00773,PAYMENT,2023-11-02,GBP,2195.66,2195.66,BACS,BNK237712
PAY-2023-01823,PI-2023-00774,PAYMENT,2023-11-21,USD,10926.8,7999.96,cheque,BNK501348
PAY-2023-01824,PI-2023-00775,PAYMENT,2023-11-10,GBP,5313.17,5313.17,CHEQUE,BNK358761
PAY-2023-01825,PI-2023-00776,PAYMENT,2023-11-03,EUR,409.56,341.72,CHEQUE,BNK324598
PAY-2023-01826,PI-2023-00783,PAYMENT,2023-11-17,USD,983.11,707.07,BACS,BNK509365
PAY-2023-01827,PI-2023-00817,PAYMENT,2023-11-28,EUR,11698.79,9492.56,CHEQUE,BNK815163
PAY-2023-01828,PI-2023-00820,PAYMENT,2023-11-29,EUR,2504.99,2045.2,DD,BNK676241
PAY-2023-01829,PI-2023-00821,PAYMENT,2023-11-28,GBP,1520.48,1520.48,BACS,BNK962713
PAY-2023-01830,PI-2023-00824,PAYMENT,2023-11-15,EUR,6915.66,5739.65,DD,BNK252366
RCP-2023-01831,SI-2023-00952,RECEIPT,2023-09-07,GBP,6789.43,6789.43,CARD,BNK674409
RCP-2023-01832,SI-2023-00990,RECEIPT,2023-11-17,GBP,33517.56,33517.56,CHEQUE,BNK640538
RCP-2023-01833,SI-2023-01001,RECEIPT,2023-11-03,GBP,14801.72,14801.72,CARD,BNK996536
RCP-2023-01834,SI-2023-01002,RECEIPT,2023-11-24,USD,13377.74,9714.63,CARD,BNK764781
RCP-2023-01835,SI-2023-01004,RECEIPT,2023-12-22,EUR,5271.59,4382.97,CHEQUE,BNK865592
RCP-2023-01836,SI-2023-01014,RECEIPT,2023-11-17,GBP,17404.98,17404.98,CHEQUE,BNK721731
RCP-2023-01837,SI-2023-01017,RECEIPT,2023-11-15,EUR,9643.22,8003.38,CHEQUE,BNK381168
RCP-2023-01838,SI-2023-01020,RECEIPT,2023-11-16,GBP,3763.94,3763.94,BACS,BNK365807
RCP-2023-01839,SI-2023-01021,RECEIPT,2023-12-15,GBP,13458.67,13458.67,BACS,BNK576211
RCP-2023-01840,SI-2023-01022,RECEIPT,2023-12-29,USD,3936.29,2868.8,CARD,BNK571044
RCP-2023-01841,SI-2023-01024,RECEIPT,2023-11-10,EUR,11087.42,9239.31,CARD,BNK536449
RCP-2023-01842,SI-2023-01027,RECEIPT,2023-12-29,GBP,19854.49,19854.49,CARD,BNK851563
RCP-2023-01843,SI-2023-01029,RECEIPT,2023-12-01,GBP,11674.81,11674.81,BACS,BNK324723
RCP-2023-01844,SI-2023-01030,RECEIPT,2023-12-04,USD,33605.68,24581.82,CARD,BNK587190
RCP-2023-01845,SI-2023-01034,RECEIPT,2023-12-29,GBP,10626.67,10626.67,BACS,BNK335253
RCP-2023-01846,SI-2023-01037,RECEIPT,2023-12-21,USD,9658.16,7037.54,card,BNK672812
RCP-2023-01847,SI-2023-01039,RECEIPT,2023-11-16,EUR,2938.49,2439.55,BACS,BNK582682
RCP-2023-01848,SI-2023-01049,RECEIPT,2023-11-07,GBP,17567.66,17567.66,BACS,BNK233696
RCP-2023-01849,SI-2023-01050,RECEIPT,2023-12-05,GBP,10863.68,10863.68,BACS,BNK728584
RCP-2023-01850,SI-2023-01053,RECEIPT,2023-11-20,EUR,720.21,593.03,BACS,BNK633066
RCP-2023-01851,SI-2023-01054,RECEIPT,2023-12-06,EUR,12837.44,10387.26,BACS,BNK743427
RCP-2023-01852,SI-2023-01056,RECEIPT,2023-11-10,GBP,6109.34,6109.34,CARD,BNK707273
RCP-2023-01853,SI-2023-01057,RECEIPT,2023-12-01,EUR,2530.23,2056.62,BACS,BNK570561
RCP-2023-01854,SI-2023-01061,RECEIPT,2023-11-14,GBP,6706.54,6706.54,CHEQUE,BNK763703
RCP-2023-01855,SI-2023-01064,RECEIPT,2023-11-20,GBP,39687.54,39687.54,CHEQUE,BNK830939
RCP-2023-01856,SI-2023-01066,RECEIPT,2023-12-22,GBP,6051.29,6051.29,BACS,BNK140759
RCP-2023-01857,SI-2023-01067,RECEIPT,2023-12-15,EUR,10170.79,8328.19,CARD,BNK104539
RCP-2023-01858,SI-2023-01070,RECEIPT,2023-12-07,EUR,7254.0,5880.44,BACS,BNK649634
RCP-2023-01859,SI-2023-01083,RECEIPT,2023-12-22,GBP,15373.07,15373.07,BACS,BNK884051
RCP-2023-01860,SI-2023-01085,RECEIPT,2023-11-24,EUR,20739.41,16903.22,CHEQUE,BNK866298
RCP-2023-01861,SI-2023-01086,RECEIPT,2023-12-18,GBP,6908.46,6908.46,BACS,BNK991304
RCP-2023-01862,SI-2023-01089,RECEIPT,2023-11-07,GBP,6581.87,6581.87,BACS,BNK440706
RCP-2023-01863,SI-2023-01090,RECEIPT,2023-12-21,GBP,37652.39,37652.39,BACS,BNK552432
RCP-2023-01864,SI-2023-01096,RECEIPT,2023-12-18,USD,12083.59,8833.84,BACS,BNK825959
RCP-2023-01865,SI-2023-01098,RECEIPT,2023-12-07,GBP,5289.41,5289.41,BACS,BNK293970
RCP-2023-01866,SI-2023-01101,RECEIPT,2023-11-24,GBP,36040.03,36040.03,BACS,BNK152257
RCP-2023-01867,SI-2023-01102,RECEIPT,2023-11-10,GBP,25412.17,25412.17,CARD,BNK769946
RCP-2023-01868,SI-2023-01105,RECEIPT,2023-12-28,GBP,15018.8,15018.8,BACS,BNK341588
RCP-2023-01869,SI-2023-01107,RECEIPT,2023-12-15,USD,3231.1,2365.17,cheque,BNK591001
RCP-2023-01870,SI-2023-01108,RECEIPT,2023-12-01,GBP,5143.94,5143.94,BACS,BNK519169
RCP-2023-01871,SI-2023-01109,RECEIPT,2023-12-15,GBP,10856.18,10856.18,CARD,BNK721299
RCP-2023-01872,SI-2023-01110,RECEIPT,2023-12-15,USD,3088.97,2261.13,BACS,BNK115813
RCP-2023-01873,SI-2023-01112,RECEIPT,2023-12-29,GBP,50188.04,50188.04,CHEQUE,BNK632364
RCP-2023-01874,SI-2023-01113,RECEIPT,2023-12-08,GBP,8013.38,8013.38,CHEQUE,BNK980150
RCP-2023-01875,SI-2023-01114,RECEIPT,2023-12-22,EUR,11724.63,9748.24,BACS,BNK437079
RCP-2023-01876,SI-2023-01116,RECEIPT,2023-12-12,GBP,3349.03,3349.03,BACS,BNK744714
RCP-2023-01877,SI-2023-01119,RECEIPT,2023-12-26,GBP,3274.01,3274.01,BACS,BNK512442
RCP-2023-01878,SI-2023-01121,RECEIPT,2023-11-23,GBP,21144.86,21144.86,BACS,BNK688786
RCP-2023-01879,SI-2023-01122,RECEIPT,2023-12-29,GBP,14339.82,14339.82,BACS,BNK659997
RCP-2023-01880,SI-2023-01125,RECEIPT,2023-12-11,EUR,18128.43,14791.73,BACS,BNK407372
RCP-2023-01881,SI-2023-01132,RECEIPT,2023-11-24,GBP,6626.8,6626.8,CARD,BNK596569
RCP-2023-01882,SI-2023-01139,RECEIPT,2023-11-29,GBP,7676.2,7676.2,CHEQUE,BNK678704
RCP-2023-01883,SI-2023-01140,RECEIPT,2023-12-20,GBP,4740.92,4740.92,BACS,BNK439847
RCP-2023-01884,SI-2023-01141,RECEIPT,2023-11-29,GBP,10504.09,10504.09,BACS,BNK385687
RCP-2023-01885,SI-2023-01145,RECEIPT,2023-12-01,GBP,14141.09,14141.09,BACS,BNK643239
RCP-2023-01886,SI-2023-01156,RECEIPT,2023-12-08,GBP,16893.32,16893.32,CARD,BNK409534
RCP-2023-01887,SI-2023-01162,RECEIPT,2023-12-12,USD,4057.35,2964.79,CARD,BNK144560
RCP-2023-01888,SI-2023-01169,RECEIPT,2023-12-27,GBP,6965.68,6965.68,CHEQUE,BNK661553
RCP-2023-01889,SI-2023-01216,RECEIPT,2023-12-22,GBP,6378.61,6378.61,CHEQUE,BNK503734
PAY-2023-01890,PI-2023-00723,PAYMENT,2023-11-21,GBP,5154.43,5154.43,BACS,BNK865340
PAY-2023-01891,PI-2023-00753,PAYMENT,2023-12-15,GBP,2583.72,2583.72,BACS,BNK969506
PAY-2023-01892,PI-2023-00754,PAYMENT,2023-12-15,GBP,10618.54,10618.54,cheque,BNK596856
PAY-2023-01893,PI-2023-00757,PAYMENT,2023-11-23,GBP,1769.92,1769.92,BACS,BNK944940
PAY-2023-01894,PI-2023-00759,PAYMENT,2023-12-22,EUR,11468.24,9535.07,BACS,BNK119437
PAY-2023-01895,PI-2023-00765,PAYMENT,2023-12-26,EUR,4173.14,3469.18,DD,BNK618103
PAY-2023-01896,PI-2023-00766,PAYMENT,2023-12-01,EUR,4646.12,3776.46,CHEQUE,BNK254371
PAY-2023-01897,PI-2023-00769,PAYMENT,2023-12-21,GBP,30416.15,30416.15,BACS,BNK149557
PAY-2023-01898,PI-2023-00772,PAYMENT,2023-12-08,EUR,1035.33,841.46,BACS,BNK466518
PAY-2023-01899,PI-2023-00778,PAYMENT,2023-12-15,GBP,2310.07,2310.07,BACS,BNK457222
PAY-2023-01900,PI-2023-00780,PAYMENT,2023-12-22,GBP,4811.8,4811.8,BACS,BNK698555
PAY-2023-01901,PI-2023-00781,PAYMENT,2023-12-15,EUR,1030.55,843.85,CHEQUE,BNK514230
PAY-2023-01902,PI-2023-00782,PAYMENT,2023-11-24,EUR,826.56,673.67,DD,BNK474342
PAY-2023-01903,PI-2023-00784,PAYMENT,2023-12-05,GBP,2265.8,2265.8,CHEQUE,BNK828801
PAY-2023-01904,PI-2023-00786,PAYMENT,2023-12-15,EUR,10250.07,8393.11,DD,BNK472124
PAY-2023-01905,PI-2023-00787,PAYMENT,2023-12-21,EUR,390.08,323.86,BACS,BNK615877
PAY-2023-01906,PI-2023-00788,PAYMENT,2023-12-01,GBP,22800.6,22800.6,BACS,BNK197692
PAY-2023-01907,PI-2023-00789,PAYMENT,2023-12-01,GBP,13278.06,13278.06,BACS,BNK850978
PAY-2023-01908,PI-2023-00790,PAYMENT,2023-12-29,EUR,6719.11,5576.13,BACS,BNK969723
PAY-2023-01909,PI-2023-00791,PAYMENT,2023-12-22,EUR,1394.28,1159.25,CHEQUE,BNK673697
PAY-2023-01910,PI-2023-00792,PAYMENT,2023-12-22,USD,831.35,607.14,BACS,BNK572020
PAY-2023-01911,PI-2023-00794,PAYMENT,2023-11-23,EUR,3194.97,2599.09,BACS,BNK912022
PAY-2023-01912,PI-2023-00795,PAYMENT,2023-12-15,GBP,41317.43,41317.43,BACS,BNK504740
PAY-2023-01913,PI-2023-00797,PAYMENT,2023-12-08,GBP,15507.53,15507.53,BACS,BNK322010
PAY-2023-01914,PI-2023-00799,PAYMENT,2023-12-19,GBP,4746.72,4746.72,DD,BNK498443
PAY-2023-01915,PI-2023-00800,PAYMENT,2023-12-22,GBP,3154.21,3154.21,bacs,BNK244743
PAY-2023-01916,PI-2023-00801,PAYMENT,2023-12-22,USD,639.65,467.14,DD,BNK854150
PAY-2023-01917,PI-2023-00808,PAYMENT,2023-12-28,EUR,2010.26,1667.29,CHEQUE,BNK871862
PAY-2023-01918,PI-2023-00809,PAYMENT,2023-12-04,EUR,6258.99,5043.09,BACS,BNK503580
PAY-2023-01919,PI-2023-00810,PAYMENT,2023-12-29,EUR,520.72,432.14,BACS,BNK879130
PAY-2023-01920,PI-2023-00811,PAYMENT,2023-12-14,GBP,5343.24,5343.24,BACS,BNK667417
PAY-2023-01921,PI-2023-00813,PAYMENT,2023-12-29,GBP,2080.2,2080.2,BACS,BNK668855
PAY-2023-01922,PI-2023-00814,PAYMENT,2023-12-11,EUR,21691.21,17698.75,BACS,BNK892848
PAY-2023-01923,PI-2023-00823,PAYMENT,2023-12-01,GBP,2324.66,2324.66,CHEQUE,BNK790429
PAY-2023-01924,PI-2023-00830,PAYMENT,2023-12-22,EUR,1492.32,1240.76,BACS,BNK728631
PAY-2023-01925,PI-2023-00840,PAYMENT,2023-12-22,EUR,9311.66,7742.02,DD,BNK506849
PAY-2023-01926,PI-2023-00846,PAYMENT,2023-12-27,EUR,21503.31,17863.53,CHEQUE,BNK786846
PAY-2023-01927,PI-2023-00849,PAYMENT,2023-12-29,GBP,1414.24,1414.24,CHEQUE,BNK978640
PAY-2023-01928,PI-2023-00855,PAYMENT,2023-12-29,GBP,11269.27,11269.27,DD,BNK115333
PAY-2023-01929,PI-2023-00863,PAYMENT,2023-12-29,EUR,10938.85,9078.05,BACS,BNK536530
PAY-2023-01930,PI-2023-00864,PAYMENT,2023-12-29,EUR,1186.35,984.54,CHEQUE,BNK428085
RCP-2024-01931,SI-2023-01025,RECEIPT,2024-01-05,GBP,5402.0,5402.0,BACS,BNK279601
RCP-2023-01932,SI-2023-01033,RECEIPT,2023-12-14,USD,6776.96,4955.1,BACS,BNK657344
RCP-2023-01933,SI-2023-01046,RECEIPT,2023-12-25,EUR,15514.33,12903.24,BACS,BNK979873
RCP-2024-01934,SI-2023-01048,RECEIPT,2024-01-05,USD,21309.7,15384.69,BACS,BNK640386
RCP-2023-01935,SI-2023-01051,RECEIPT,2023-12-28,EUR,80100.44,66434.66,BACS,BNK939099
RCP-2024-01936,SI-2023-01052,RECEIPT,2024-01-19,GBP,4476.41,4476.41,BACS,BNK225190
RCP-2024-01937,SI-2023-01072,RECEIPT,2024-01-19,EUR,6446.91,5310.78,BACS,BNK412147
RCP-2024-01938,SI-2023-01076,RECEIPT,2024-01-12,EUR,6516.95,5374.13,card,BNK652020
RCP-2023-01939,SI-2023-01079,RECEIPT,2023-11-17,EUR,23467.27,19472.11,CHEQUE,BNK115007
RCP-2024-01940,SI-2023-01087,RECEIPT,2024-01-12,EUR,2566.24,2116.22,CHEQUE,BNK216287
RCP-2024-01941,SI-2023-01094,RECEIPT,2024-01-04,EUR,22713.16,18719.75,CHEQUE,BNK893066
RCP-2024-01942,SI-2023-01106,RECEIPT,2024-01-19,GBP,20617.44,20617.44,CARD,BNK959485
RCP-2023-01943,SI-2023-01118,RECEIPT,2023-12-22,EUR,15250.21,12679.53,BACS,BNK570334
RCP-2023-01944,SI-2023-01120,RECEIPT,2023-12-20,GBP,6945.47,6945.47,BACS,BNK323699
RCP-2024-01945,SI-2023-01123,RECEIPT,2024-01-09,EUR,7074.26,5836.62,BACS,BNK411497
RCP-2024-01946,SI-2023-01126,RECEIPT,2024-01-12,EUR,3841.59,3167.92,CHEQUE,BNK283154
RCP-2024-01947,SI-2023-01127,RECEIPT,2024-01-08,USD,12380.41,8967.27,BACS,BNK956541
RCP-2024-01948,SI-2023-01128,RECEIPT,2024-01-12,EUR,20304.91,16744.22,BACS,BNK930188
RCP-2024-01949,SI-2023-01131,RECEIPT,2024-01-03,EUR,6370.93,5283.01,CARD,BNK531688
RCP-2023-01950,SI-2023-01134,RECEIPT,2023-12-25,EUR,8820.3,7335.83,BACS,BNK863961
RCP-2024-01951,SI-2023-01136,RECEIPT,2024-01-29,EUR,9347.51,7789.89,BACS,BNK233448
RCP-2023-01952,SI-2023-01137,RECEIPT,2023-12-29,GBP,9578.3,9578.3,BACS,BNK880008
RCP-2023-01953,SI-2023-01138,RECEIPT,2023-12-12,GBP,15925.84,15925.84,CARD,BNK960900
RCP-2023-01954,SI-2023-01142,RECEIPT,2023-12-20,EUR,1902.57,1582.34,BACS,BNK882826
RCP-2024-01955,SI-2023-01144,RECEIPT,2024-01-26,EUR,9000.53,7479.6,BACS,BNK500480
RCP-2024-01956,SI-2023-01148,RECEIPT,2024-01-09,GBP,32454.66,32454.66,BACS,BNK549729
RCP-2024-01957,SI-2023-01149,RECEIPT,2024-01-25,EUR,10593.84,8810.53,BACS,BNK535151
RCP-2024-01958,SI-2023-01150,RECEIPT,2024-01-19,USD,2741.45,2013.34,BACS,BNK179675
RCP-2024-01959,SI-2023-01152,RECEIPT,2024-01-29,GBP,5694.18,5694.18,BACS,BNK684064
RCP-2023-01960,SI-2023-01155,RECEIPT,2023-12-22,GBP,3785.39,3785.39,CARD,BNK478852
RCP-2024-01961,SI-2023-01159,RECEIPT,2024-01-26,GBP,1963.04,1963.04,bacs,BNK542592
RCP-2023-01962,SI-2023-01160,RECEIPT,2023-12-12,EUR,15011.83,12289.15,BACS,BNK403199
RCP-2024-01963,SI-2023-01161,RECEIPT,2024-01-01,GBP,13970.28,13970.28,BACS,BNK265541
RCP-2024-01964,SI-2023-01164,RECEIPT,2024-01-12,GBP,5114.09,5114.09,CHEQUE,BNK355474
RCP-2024-01965,SI-2023-01165,RECEIPT,2024-01-05,GBP,5569.62,5569.62,BACS,BNK381847
RCP-2024-01966,SI-2023-01167,RECEIPT,2024-01-17,EUR,2432.95,1997.73,BACS,BNK768960
RCP-2024-01967,SI-2023-01168,RECEIPT,2024-01-11,GBP,12563.27,12563.27,BACS,BNK976858
RCP-2024-01968,SI-2023-01170,RECEIPT,2024-01-26,USD,31088.78,23111.43,BACS,BNK512990
RCP-2024-01969,SI-2023-01171,RECEIPT,2024-01-05,USD,3773.5,2724.3,CARD,BNK538111
RCP-2024-01970,SI-2023-01172,RECEIPT,2024-01-12,GBP,49921.21,49921.21,CARD,BNK531144
RCP-2024-01971,SI-2023-01173,RECEIPT,2024-01-10,EUR,3753.2,3085.98,CARD,BNK686848
